core_diameter_mm,shell_thickness_mm,energy_density_wh_per_l,reserve_fraction,round_trip_efficiency,active_duty_cycle,load_power_mw,storage_volume_l,usable_energy_wh,required_energy_wh,margin_wh,status
20,1.0,200,0.2,0.75,0.5,10,0.0013864895577842939,0.16637874693411528,0.003,0.16337874693411528,PASS
20,1.0,200,0.2,0.9,0.1,10,0.0013864895577842939,0.19965449632093835,0.0006,0.19905449632093836,PASS
20,1.0,200,0.2,0.9,0.25,10,0.0013864895577842939,0.19965449632093835,0.0015,0.19815449632093834,PASS
20,1.0,200,0.2,0.9,0.5,10,0.0013864895577842939,0.19965449632093835,0.003,0.19665449632093834,PASS
20,1.0,200,0.3,0.6,0.1,10,0.0013864895577842939,0.11646512285388068,0.0006,0.11586512285388068,PASS
20,1.0,200,0.3,0.6,0.25,10,0.0013864895577842939,0.11646512285388068,0.0015,0.11496512285388068,PASS
20,1.0,200,0.3,0.6,0.5,10,0.0013864895577842939,0.11646512285388068,0.003,0.11346512285388068,PASS
20,1.0,200,0.3,0.75,0.1,10,0.0013864895577842939,0.14558140356735086,0.0006,0.14498140356735087,PASS
20,1.0,200,0.3,0.75,0.25,10,0.0013864895577842939,0.14558140356735086,0.0015,0.14408140356735086,PASS
20,1.0,200,0.3,0.75,0.5,10,0.0013864895577842939,0.14558140356735086,0.003,0.14258140356735086,PASS
20,1.0,200,0.3,0.9,0.1,10,0.0013864895577842939,0.17469768428082103,0.0006,0.17409768428082104,PASS
20,1.0,200,0.3,0.9,0.25,10,0.0013864895577842939,0.17469768428082103,0.0015,0.17319768428082102,PASS
20,1.0,200,0.3,0.9,0.5,10,0.0013864895577842939,0.17469768428082103,0.003,0.17169768428082102,PASS
20,1.0,200,0.4,0.6,0.1,10,0.0013864895577842939,0.09982724816046916,0.0006,0.09922724816046916,PASS
20,1.0,200,0.4,0.6,0.25,10,0.0013864895577842939,0.09982724816046916,0.0015,0.09832724816046916,PASS
20,1.0,200,0.4,0.6,0.5,10,0.0013864895577842939,0.09982724816046916,0.003,0.09682724816046916,PASS
20,1.0,200,0.4,0.75,0.1,10,0.0013864895577842939,0.12478406020058647,0.0006,0.12418406020058646,PASS
20,1.0,200,0.4,0.75,0.25,10,0.0013864895577842939,0.12478406020058647,0.0015,0.12328406020058646,PASS
20,1.0,200,0.4,0.75,0.5,10,0.0013864895577842939,0.12478406020058647,0.003,0.12178406020058646,PASS
20,1.0,200,0.4,0.9,0.1,10,0.0013864895577842939,0.14974087224070376,0.0006,0.14914087224070377,PASS
20,1.0,200,0.4,0.9,0.25,10,0.0013864895577842939,0.14974087224070376,0.0015,0.14824087224070376,PASS
20,1.0,200,0.4,0.9,0.5,10,0.0013864895577842939,0.14974087224070376,0.003,0.14674087224070376,PASS
20,2.0,25,0.1,0.6,0.1,10,0.003049439269084492,0.04116743013264064,0.0006,0.040567430132640636,PASS
20,2.0,25,0.1,0.6,0.25,10,0.003049439269084492,0.04116743013264064,0.0015,0.03966743013264064,PASS
20,2.0,25,0.1,0.6,0.5,10,0.003049439269084492,0.04116743013264064,0.003,0.03816743013264064,PASS
20,2.0,25,0.1,0.75,0.1,10,0.003049439269084492,0.051459287665800796,0.0006,0.05085928766580079,PASS
20,2.0,25,0.1,0.75,0.25,10,0.003049439269084492,0.051459287665800796,0.0015,0.049959287665800794,PASS
20,2.0,25,0.1,0.75,0.5,10,0.003049439269084492,0.051459287665800796,0.003,0.04845928766580079,PASS
20,2.0,25,0.1,0.9,0.1,10,0.003049439269084492,0.06175114519896096,0.0006,0.061151145198960956,PASS
20,2.0,25,0.1,0.9,0.25,10,0.003049439269084492,0.06175114519896096,0.0015,0.06025114519896096,PASS
20,2.0,25,0.1,0.9,0.5,10,0.003049439269084492,0.06175114519896096,0.003,0.058751145198960956,PASS
20,2.0,25,0.2,0.6,0.1,10,0.003049439269084492,0.0365932712290139,0.0006,0.0359932712290139,PASS
20,2.0,25,0.2,0.6,0.25,10,0.003049439269084492,0.0365932712290139,0.0015,0.0350932712290139,PASS
20,2.0,25,0.2,0.6,0.5,10,0.003049439269084492,0.0365932712290139,0.003,0.0335932712290139,PASS
20,2.0,25,0.2,0.75,0.1,10,0.003049439269084492,0.04574158903626738,0.0006,0.045141589036267374,PASS
20,2.0,25,0.2,0.75,0.25,10,0.003049439269084492,0.04574158903626738,0.0015,0.044241589036267376,PASS
20,2.0,25,0.2,0.75,0.5,10,0.003049439269084492,0.04574158903626738,0.003,0.042741589036267374,PASS
20,2.0,25,0.2,0.9,0.1,10,0.003049439269084492,0.05488990684352085,0.0006,0.05428990684352085,PASS
20,2.0,25,0.2,0.9,0.25,10,0.003049439269084492,0.05488990684352085,0.0015,0.05338990684352085,PASS
20,2.0,25,0.2,0.9,0.5,10,0.003049439269084492,0.05488990684352085,0.003,0.05188990684352085,PASS
20,2.0,25,0.3,0.6,0.1,10,0.003049439269084492,0.032019112325387164,0.0006,0.03141911232538716,PASS
20,2.0,25,0.3,0.6,0.25,10,0.003049439269084492,0.032019112325387164,0.0015,0.030519112325387163,PASS
20,2.0,25,0.3,0.6,0.5,10,0.003049439269084492,0.032019112325387164,0.003,0.029019112325387165,PASS
20,2.0,25,0.3,0.75,0.1,10,0.003049439269084492,0.04002389040673396,0.0006,0.039423890406733955,PASS
20,2.0,25,0.3,0.75,0.25,10,0.003049439269084492,0.04002389040673396,0.0015,0.03852389040673396,PASS
20,2.0,25,0.3,0.75,0.5,10,0.003049439269084492,0.04002389040673396,0.003,0.037023890406733956,PASS
20,2.0,25,0.3,0.9,0.1,10,0.003049439269084492,0.048028668488080746,0.0006,0.04742866848808074,PASS
20,2.0,25,0.3,0.9,0.25,10,0.003049439269084492,0.048028668488080746,0.0015,0.046528668488080745,PASS
20,2.0,25,0.3,0.9,0.5,10,0.003049439269084492,0.048028668488080746,0.003,0.04502866848808074,PASS
20,2.0,25,0.4,0.6,0.1,10,0.003049439269084492,0.027444953421760426,0.0006,0.026844953421760426,PASS
20,2.0,25,0.4,0.6,0.25,10,0.003049439269084492,0.027444953421760426,0.0015,0.025944953421760425,PASS
20,2.0,25,0.4,0.6,0.5,10,0.003049439269084492,0.027444953421760426,0.003,0.024444953421760427,PASS
20,2.0,25,0.4,0.75,0.1,10,0.003049439269084492,0.03430619177720053,0.0006,0.03370619177720053,PASS
20,2.0,25,0.4,0.75,0.25,10,0.003049439269084492,0.03430619177720053,0.0015,0.03280619177720053,PASS
20,2.0,25,0.4,0.75,0.5,10,0.003049439269084492,0.03430619177720053,0.003,0.03130619177720053,PASS
20,2.0,25,0.4,0.9,0.1,10,0.003049439269084492,0.04116743013264064,0.0006,0.040567430132640636,PASS
20,2.0,25,0.4,0.9,0.25,10,0.003049439269084492,0.04116743013264064,0.0015,0.03966743013264064,PASS
20,2.0,25,0.4,0.9,0.5,10,0.003049439269084492,0.04116743013264064,0.003,0.03816743013264064,PASS
20,2.0,50,0.1,0.6,0.1,10,0.003049439269084492,0.08233486026528128,0.0006,0.08173486026528128,PASS
20,2.0,50,0.1,0.6,0.25,10,0.003049439269084492,0.08233486026528128,0.0015,0.08083486026528128,PASS
20,2.0,50,0.1,0.6,0.5,10,0.003049439269084492,0.08233486026528128,0.003,0.07933486026528128,PASS
20,2.0,50,0.1,0.75,0.1,10,0.003049439269084492,0.10291857533160159,0.0006,0.10231857533160159,PASS
20,2.0,50,0.1,0.75,0.25,10,0.003049439269084492,0.10291857533160159,0.0015,0.10141857533160159,PASS
20,2.0,50,0.1,0.75,0.5,10,0.003049439269084492,0.10291857533160159,0.003,0.09991857533160159,PASS
20,2.0,50,0.1,0.9,0.1,10,0.003049439269084492,0.12350229039792192,0.0006,0.12290229039792192,PASS
20,2.0,50,0.1,0.9,0.25,10,0.003049439269084492,0.12350229039792192,0.0015,0.12200229039792192,PASS
20,2.0,50,0.1,0.9,0.5,10,0.003049439269084492,0.12350229039792192,0.003,0.12050229039792192,PASS
20,2.0,50,0.2,0.6,0.1,10,0.003049439269084492,0.0731865424580278,0.0006,0.0725865424580278,PASS
20,2.0,50,0.2,0.6,0.25,10,0.003049439269084492,0.0731865424580278,0.0015,0.0716865424580278,PASS
20,2.0,50,0.2,0.6,0.5,10,0.003049439269084492,0.0731865424580278,0.003,0.0701865424580278,PASS
20,2.0,50,0.2,0.75,0.1,10,0.003049439269084492,0.09148317807253475,0.0006,0.09088317807253475,PASS
20,2.0,50,0.2,0.75,0.25,10,0.003049439269084492,0.09148317807253475,0.0015,0.08998317807253475,PASS
20,2.0,50,0.2,0.75,0.5,10,0.003049439269084492,0.09148317807253475,0.003,0.08848317807253475,PASS
20,2.0,50,0.2,0.9,0.1,10,0.003049439269084492,0.1097798136870417,0.0006,0.1091798136870417,PASS
20,2.0,50,0.2,0.9,0.25,10,0.003049439269084492,0.1097798136870417,0.0015,0.1082798136870417,PASS
20,2.0,50,0.2,0.9,0.5,10,0.003049439269084492,0.1097798136870417,0.003,0.1067798136870417,PASS
20,2.0,50,0.3,0.6,0.1,10,0.003049439269084492,0.06403822465077433,0.0006,0.06343822465077432,PASS
20,2.0,50,0.3,0.6,0.25,10,0.003049439269084492,0.06403822465077433,0.0015,0.06253822465077433,PASS
20,2.0,50,0.3,0.6,0.5,10,0.003049439269084492,0.06403822465077433,0.003,0.061038224650774325,PASS
20,2.0,50,0.3,0.75,0.1,10,0.003049439269084492,0.08004778081346792,0.0006,0.07944778081346791,PASS
20,2.0,50,0.3,0.75,0.25,10,0.003049439269084492,0.08004778081346792,0.0015,0.07854778081346792,PASS
20,2.0,50,0.3,0.75,0.5,10,0.003049439269084492,0.08004778081346792,0.003,0.07704778081346791,PASS
20,2.0,50,0.3,0.9,0.1,10,0.003049439269084492,0.09605733697616149,0.0006,0.09545733697616149,PASS
20,2.0,50,0.3,0.9,0.25,10,0.003049439269084492,0.09605733697616149,0.0015,0.09455733697616149,PASS
20,2.0,50,0.3,0.9,0.5,10,0.003049439269084492,0.09605733697616149,0.003,0.09305733697616149,PASS
20,2.0,50,0.4,0.6,0.1,10,0.003049439269084492,0.05488990684352085,0.0006,0.05428990684352085,PASS
20,2.0,50,0.4,0.6,0.25,10,0.003049439269084492,0.05488990684352085,0.0015,0.05338990684352085,PASS
20,2.0,50,0.4,0.6,0.5,10,0.003049439269084492,0.05488990684352085,0.003,0.05188990684352085,PASS
20,2.0,50,0.4,0.75,0.1,10,0.003049439269084492,0.06861238355440107,0.0006,0.06801238355440106,PASS
20,2.0,50,0.4,0.75,0.25,10,0.003049439269084492,0.06861238355440107,0.0015,0.06711238355440106,PASS
20,2.0,50,0.4,0.75,0.5,10,0.003049439269084492,0.06861238355440107,0.003,0.06561238355440106,PASS
20,2.0,50,0.4,0.9,0.1,10,0.003049439269084492,0.08233486026528128,0.0006,0.08173486026528128,PASS
20,2.0,50,0.4,0.9,0.25,10,0.003049439269084492,0.08233486026528128,0.0015,0.08083486026528128,PASS
20,2.0,50,0.4,0.9,0.5,10,0.003049439269084492,0.08233486026528128,0.003,0.07933486026528128,PASS
20,2.0,100,0.1,0.6,0.1,10,0.003049439269084492,0.16466972053056256,0.0006,0.16406972053056257,PASS
20,2.0,100,0.1,0.6,0.25,10,0.003049439269084492,0.16466972053056256,0.0015,0.16316972053056256,PASS
20,2.0,100,0.1,0.6,0.5,10,0.003049439269084492,0.16466972053056256,0.003,0.16166972053056256,PASS
20,2.0,100,0.1,0.75,0.1,10,0.003049439269084492,0.20583715066320318,0.0006,0.2052371506632032,PASS
20,2.0,100,0.1,0.75,0.25,10,0.003049439269084492,0.20583715066320318,0.0015,0.20433715066320318,PASS
20,2.0,100,0.1,0.75,0.5,10,0.003049439269084492,0.20583715066320318,0.003,0.20283715066320318,PASS
20,2.0,100,0.1,0.9,0.1,10,0.003049439269084492,0.24700458079584384,0.0006,0.24640458079584385,PASS
20,2.0,100,0.1,0.9,0.25,10,0.003049439269084492,0.24700458079584384,0.0015,0.24550458079584384,PASS
20,2.0,100,0.1,0.9,0.5,10,0.003049439269084492,0.24700458079584384,0.003,0.24400458079584383,PASS
20,2.0,100,0.2,0.6,0.1,10,0.003049439269084492,0.1463730849160556,0.0006,0.14577308491605562,PASS
20,2.0,100,0.2,0.6,0.25,10,0.003049439269084492,0.1463730849160556,0.0015,0.1448730849160556,PASS
20,2.0,100,0.2,0.6,0.5,10,0.003049439269084492,0.1463730849160556,0.003,0.1433730849160556,PASS
20,2.0,100,0.2,0.75,0.1,10,0.003049439269084492,0.1829663561450695,0.0006,0.18236635614506952,PASS
20,2.0,100,0.2,0.75,0.25,10,0.003049439269084492,0.1829663561450695,0.0015,0.1814663561450695,PASS
20,2.0,100,0.2,0.75,0.5,10,0.003049439269084492,0.1829663561450695,0.003,0.1799663561450695,PASS
20,2.0,100,0.2,0.9,0.1,10,0.003049439269084492,0.2195596273740834,0.0006,0.21895962737408342,PASS
20,2.0,100,0.2,0.9,0.25,10,0.003049439269084492,0.2195596273740834,0.0015,0.2180596273740834,PASS
20,2.0,100,0.2,0.9,0.5,10,0.003049439269084492,0.2195596273740834,0.003,0.2165596273740834,PASS
20,2.0,100,0.3,0.6,0.1,10,0.003049439269084492,0.12807644930154866,0.0006,0.12747644930154867,PASS
20,2.0,100,0.3,0.6,0.25,10,0.003049439269084492,0.12807644930154866,0.0015,0.12657644930154865,PASS
20,2.0,100,0.3,0.6,0.5,10,0.003049439269084492,0.12807644930154866,0.003,0.12507644930154865,PASS
20,2.0,100,0.3,0.75,0.1,10,0.003049439269084492,0.16009556162693583,0.0006,0.15949556162693584,PASS
20,2.0,100,0.3,0.75,0.25,10,0.003049439269084492,0.16009556162693583,0.0015,0.15859556162693583,PASS
20,2.0,100,0.3,0.75,0.5,10,0.003049439269084492,0.16009556162693583,0.003,0.15709556162693583,PASS
20,2.0,100,0.3,0.9,0.1,10,0.003049439269084492,0.19211467395232298,0.0006,0.191514673952323,PASS
20,2.0,100,0.3,0.9,0.25,10,0.003049439269084492,0.19211467395232298,0.0015,0.19061467395232298,PASS
20,2.0,100,0.3,0.9,0.5,10,0.003049439269084492,0.19211467395232298,0.003,0.18911467395232298,PASS
20,2.0,100,0.4,0.6,0.1,10,0.003049439269084492,0.1097798136870417,0.0006,0.1091798136870417,PASS
20,2.0,100,0.4,0.6,0.25,10,0.003049439269084492,0.1097798136870417,0.0015,0.1082798136870417,PASS
20,2.0,100,0.4,0.6,0.5,10,0.003049439269084492,0.1097798136870417,0.003,0.1067798136870417,PASS
20,2.0,100,0.4,0.75,0.1,10,0.003049439269084492,0.13722476710880213,0.0006,0.13662476710880214,PASS
20,2.0,100,0.4,0.75,0.25,10,0.003049439269084492,0.13722476710880213,0.0015,0.13572476710880213,PASS
20,2.0,100,0.4,0.75,0.5,10,0.003049439269084492,0.13722476710880213,0.003,0.13422476710880213,PASS
20,2.0,100,0.4,0.9,0.1,10,0.003049439269084492,0.16466972053056256,0.0006,0.16406972053056257,PASS
20,2.0,100,0.4,0.9,0.25,10,0.003049439269084492,0.16466972053056256,0.0015,0.16316972053056256,PASS
20,2.0,100,0.4,0.9,0.5,10,0.003049439269084492,0.16466972053056256,0.003,0.16166972053056256,PASS
20,2.0,200,0.1,0.6,0.1,10,0.003049439269084492,0.3293394410611251,0.0006,0.3287394410611251,PASS
20,2.0,200,0.1,0.6,0.25,10,0.003049439269084492,0.3293394410611251,0.0015,0.3278394410611251,PASS
20,2.0,200,0.1,0.6,0.5,10,0.003049439269084492,0.3293394410611251,0.003,0.3263394410611251,PASS
20,2.0,200,0.1,0.75,0.1,10,0.003049439269084492,0.41167430132640637,0.0006,0.4110743013264064,PASS
20,2.0,200,0.1,0.75,0.25,10,0.003049439269084492,0.41167430132640637,0.0015,0.41017430132640637,PASS
20,2.0,200,0.1,0.75,0.5,10,0.003049439269084492,0.41167430132640637,0.003,0.40867430132640636,PASS
20,2.0,200,0.1,0.9,0.1,10,0.003049439269084492,0.4940091615916877,0.0006,0.4934091615916877,PASS
20,2.0,200,0.1,0.9,0.25,10,0.003049439269084492,0.4940091615916877,0.0015,0.49250916159168767,PASS
20,2.0,200,0.1,0.9,0.5,10,0.003049439269084492,0.4940091615916877,0.003,0.49100916159168767,PASS
20,2.0,200,0.2,0.6,0.1,10,0.003049439269084492,0.2927461698321112,0.0006,0.2921461698321112,PASS
20,2.0,200,0.2,0.6,0.25,10,0.003049439269084492,0.2927461698321112,0.0015,0.2912461698321112,PASS
20,2.0,200,0.2,0.6,0.5,10,0.003049439269084492,0.2927461698321112,0.003,0.2897461698321112,PASS
20,2.0,200,0.2,0.75,0.1,10,0.003049439269084492,0.365932712290139,0.0006,0.36533271229013903,PASS
20,2.0,200,0.2,0.75,0.25,10,0.003049439269084492,0.365932712290139,0.0015,0.364432712290139,PASS
20,2.0,200,0.2,0.75,0.5,10,0.003049439269084492,0.365932712290139,0.003,0.362932712290139,PASS
20,2.0,200,0.2,0.9,0.1,10,0.003049439269084492,0.4391192547481668,0.0006,0.43851925474816683,PASS
20,2.0,200,0.2,0.9,0.25,10,0.003049439269084492,0.4391192547481668,0.0015,0.4376192547481668,PASS
20,2.0,200,0.2,0.9,0.5,10,0.003049439269084492,0.4391192547481668,0.003,0.4361192547481668,PASS
20,2.0,200,0.3,0.6,0.1,10,0.003049439269084492,0.2561528986030973,0.0006,0.2555528986030973,PASS
20,2.0,200,0.3,0.6,0.25,10,0.003049439269084492,0.2561528986030973,0.0015,0.2546528986030973,PASS
20,2.0,200,0.3,0.6,0.5,10,0.003049439269084492,0.2561528986030973,0.003,0.2531528986030973,PASS
20,2.0,200,0.3,0.75,0.1,10,0.003049439269084492,0.32019112325387167,0.0006,0.3195911232538717,PASS
20,2.0,200,0.3,0.75,0.25,10,0.003049439269084492,0.32019112325387167,0.0015,0.31869112325387167,PASS
20,2.0,200,0.3,0.75,0.5,10,0.003049439269084492,0.32019112325387167,0.003,0.31719112325387167,PASS
20,2.0,200,0.3,0.9,0.1,10,0.003049439269084492,0.38422934790464597,0.0006,0.383629347904646,PASS
20,2.0,200,0.3,0.9,0.25,10,0.003049439269084492,0.38422934790464597,0.0015,0.38272934790464597,PASS
20,2.0,200,0.3,0.9,0.5,10,0.003049439269084492,0.38422934790464597,0.003,0.38122934790464597,PASS
20,2.0,200,0.4,0.6,0.1,10,0.003049439269084492,0.2195596273740834,0.0006,0.21895962737408342,PASS
20,2.0,200,0.4,0.6,0.25,10,0.003049439269084492,0.2195596273740834,0.0015,0.2180596273740834,PASS
20,2.0,200,0.4,0.6,0.5,10,0.003049439269084492,0.2195596273740834,0.003,0.2165596273740834,PASS
20,2.0,200,0.4,0.75,0.1,10,0.003049439269084492,0.27444953421760426,0.0006,0.2738495342176043,PASS
20,2.0,200,0.4,0.75,0.25,10,0.003049439269084492,0.27444953421760426,0.0015,0.27294953421760426,PASS
20,2.0,200,0.4,0.75,0.5,10,0.003049439269084492,0.27444953421760426,0.003,0.27144953421760426,PASS
20,2.0,200,0.4,0.9,0.1,10,0.003049439269084492,0.3293394410611251,0.0006,0.3287394410611251,PASS
20,2.0,200,0.4,0.9,0.25,10,0.003049439269084492,0.3293394410611251,0.0015,0.3278394410611251,PASS
20,2.0,200,0.4,0.9,0.5,10,0.003049439269084492,0.3293394410611251,0.003,0.3263394410611251,PASS
30,0.5,25,0.1,0.6,0.1,10,0.0014613641826948538,0.019728416466380527,0.0006,0.019128416466380527,PASS
30,0.5,25,0.1,0.6,0.25,10,0.0014613641826948538,0.019728416466380527,0.0015,0.018228416466380525,PASS
30,0.5,25,0.1,0.6,0.5,10,0.0014613641826948538,0.019728416466380527,0.003,0.016728416466380527,PASS
30,0.5,25,0.1,0.75,0.1,10,0.0014613641826948538,0.02466052058297566,0.0006,0.02406052058297566,PASS
30,0.5,25,0.1,0.75,0.25,10,0.0014613641826948538,0.02466052058297566,0.0015,0.023160520582975658,PASS
30,0.5,25,0.1,0.75,0.5,10,0.0014613641826948538,0.02466052058297566,0.003,0.02166052058297566,PASS
30,0.5,25,0.1,0.9,0.1,10,0.0014613641826948538,0.02959262469957079,0.0006,0.028992624699570792,PASS
30,0.5,25,0.1,0.9,0.25,10,0.0014613641826948538,0.02959262469957079,0.0015,0.02809262469957079,PASS
30,0.5,25,0.1,0.9,0.5,10,0.0014613641826948538,0.02959262469957079,0.003,0.026592624699570792,PASS
30,0.5,25,0.2,0.6,0.1,10,0.0014613641826948538,0.017536370192338245,0.0006,0.016936370192338245,PASS
30,0.5,25,0.2,0.6,0.25,10,0.0014613641826948538,0.017536370192338245,0.0015,0.016036370192338244,PASS
30,0.5,25,0.2,0.6,0.5,10,0.0014613641826948538,0.017536370192338245,0.003,0.014536370192338246,PASS
30,0.5,25,0.2,0.75,0.1,10,0.0014613641826948538,0.021920462740422808,0.0006,0.021320462740422808,PASS
30,0.5,25,0.2,0.75,0.25,10,0.0014613641826948538,0.021920462740422808,0.0015,0.020420462740422807,PASS
30,0.5,25,0.2,0.75,0.5,10,0.0014613641826948538,0.021920462740422808,0.003,0.01892046274042281,PASS
30,0.5,25,0.2,0.9,0.1,10,0.0014613641826948538,0.026304555288507368,0.0006,0.025704555288507368,PASS
30,0.5,25,0.2,0.9,0.25,10,0.0014613641826948538,0.026304555288507368,0.0015,0.024804555288507366,PASS
30,0.5,25,0.2,0.9,0.5,10,0.0014613641826948538,0.026304555288507368,0.003,0.02330455528850737,PASS
30,0.5,25,0.3,0.6,0.1,10,0.0014613641826948538,0.015344323918295962,0.0006,0.014744323918295962,PASS
30,0.5,25,0.3,0.6,0.25,10,0.0014613641826948538,0.015344323918295962,0.0015,0.013844323918295962,PASS
30,0.5,25,0.3,0.6,0.5,10,0.0014613641826948538,0.015344323918295962,0.003,0.012344323918295961,PASS
30,0.5,25,0.3,0.75,0.1,10,0.0014613641826948538,0.019180404897869954,0.0006,0.018580404897869954,PASS
30,0.5,25,0.3,0.75,0.25,10,0.0014613641826948538,0.019180404897869954,0.0015,0.017680404897869952,PASS
30,0.5,25,0.3,0.75,0.5,10,0.0014613641826948538,0.019180404897869954,0.003,0.016180404897869954,PASS
30,0.5,25,0.3,0.9,0.1,10,0.0014613641826948538,0.023016485877443944,0.0006,0.022416485877443944,PASS
30,0.5,25,0.3,0.9,0.25,10,0.0014613641826948538,0.023016485877443944,0.0015,0.021516485877443942,PASS
30,0.5,25,0.3,0.9,0.5,10,0.0014613641826948538,0.023016485877443944,0.003,0.020016485877443944,PASS
30,0.5,25,0.4,0.6,0.1,10,0.0014613641826948538,0.013152277644253682,0.0006,0.012552277644253682,PASS
30,0.5,25,0.4,0.6,0.25,10,0.0014613641826948538,0.013152277644253682,0.0015,0.011652277644253682,PASS
30,0.5,25,0.4,0.6,0.5,10,0.0014613641826948538,0.013152277644253682,0.003,0.010152277644253683,PASS
30,0.5,25,0.4,0.75,0.1,10,0.0014613641826948538,0.016440347055317103,0.0006,0.015840347055317103,PASS
30,0.5,25,0.4,0.75,0.25,10,0.0014613641826948538,0.016440347055317103,0.0015,0.014940347055317103,PASS
30,0.5,25,0.4,0.75,0.5,10,0.0014613641826948538,0.016440347055317103,0.003,0.013440347055317103,PASS
30,0.5,25,0.4,0.9,0.1,10,0.0014613641826948538,0.019728416466380523,0.0006,0.019128416466380523,PASS
30,0.5,25,0.4,0.9,0.25,10,0.0014613641826948538,0.019728416466380523,0.0015,0.018228416466380522,PASS
30,0.5,25,0.4,0.9,0.5,10,0.0014613641826948538,0.019728416466380523,0.003,0.016728416466380524,PASS
30,0.5,50,0.1,0.6,0.1,10,0.0014613641826948538,0.03945683293276105,0.0006,0.03885683293276105,PASS
30,0.5,50,0.1,0.6,0.25,10,0.0014613641826948538,0.03945683293276105,0.0015,0.03795683293276105,PASS
30,0.5,50,0.1,0.6,0.5,10,0.0014613641826948538,0.03945683293276105,0.003,0.03645683293276105,PASS
30,0.5,50,0.1,0.75,0.1,10,0.0014613641826948538,0.04932104116595132,0.0006,0.048721041165951315,PASS
30,0.5,50,0.1,0.75,0.25,10,0.0014613641826948538,0.04932104116595132,0.0015,0.04782104116595132,PASS
30,0.5,50,0.1,0.75,0.5,10,0.0014613641826948538,0.04932104116595132,0.003,0.046321041165951315,PASS
30,0.5,50,0.1,0.9,0.1,10,0.0014613641826948538,0.05918524939914158,0.0006,0.05858524939914158,PASS
30,0.5,50,0.1,0.9,0.25,10,0.0014613641826948538,0.05918524939914158,0.0015,0.05768524939914158,PASS
30,0.5,50,0.1,0.9,0.5,10,0.0014613641826948538,0.05918524939914158,0.003,0.05618524939914158,PASS
30,0.5,50,0.2,0.6,0.1,10,0.0014613641826948538,0.03507274038467649,0.0006,0.03447274038467649,PASS
30,0.5,50,0.2,0.6,0.25,10,0.0014613641826948538,0.03507274038467649,0.0015,0.03357274038467649,PASS
30,0.5,50,0.2,0.6,0.5,10,0.0014613641826948538,0.03507274038467649,0.003,0.03207274038467649,PASS
30,0.5,50,0.2,0.75,0.1,10,0.0014613641826948538,0.043840925480845616,0.0006,0.04324092548084561,PASS
30,0.5,50,0.2,0.75,0.25,10,0.0014613641826948538,0.043840925480845616,0.0015,0.042340925480845615,PASS
30,0.5,50,0.2,0.75,0.5,10,0.0014613641826948538,0.043840925480845616,0.003,0.040840925480845613,PASS
30,0.5,50,0.2,0.9,0.1,10,0.0014613641826948538,0.052609110577014735,0.0006,0.05200911057701473,PASS
30,0.5,50,0.2,0.9,0.25,10,0.0014613641826948538,0.052609110577014735,0.0015,0.051109110577014734,PASS
30,0.5,50,0.2,0.9,0.5,10,0.0014613641826948538,0.052609110577014735,0.003,0.04960911057701473,PASS
30,0.5,50,0.3,0.6,0.1,10,0.0014613641826948538,0.030688647836591924,0.0006,0.030088647836591924,PASS
30,0.5,50,0.3,0.6,0.25,10,0.0014613641826948538,0.030688647836591924,0.0015,0.029188647836591922,PASS
30,0.5,50,0.3,0.6,0.5,10,0.0014613641826948538,0.030688647836591924,0.003,0.027688647836591924,PASS
30,0.5,50,0.3,0.75,0.1,10,0.0014613641826948538,0.03836080979573991,0.0006,0.037760809795739904,PASS
30,0.5,50,0.3,0.75,0.25,10,0.0014613641826948538,0.03836080979573991,0.0015,0.036860809795739906,PASS
30,0.5,50,0.3,0.75,0.5,10,0.0014613641826948538,0.03836080979573991,0.003,0.035360809795739905,PASS
30,0.5,50,0.3,0.9,0.1,10,0.0014613641826948538,0.04603297175488789,0.0006,0.045432971754887884,PASS
30,0.5,50,0.3,0.9,0.25,10,0.0014613641826948538,0.04603297175488789,0.0015,0.044532971754887886,PASS
30,0.5,50,0.3,0.9,0.5,10,0.0014613641826948538,0.04603297175488789,0.003,0.043032971754887885,PASS
30,0.5,50,0.4,0.6,0.1,10,0.0014613641826948538,0.026304555288507364,0.0006,0.025704555288507364,PASS
30,0.5,50,0.4,0.6,0.25,10,0.0014613641826948538,0.026304555288507364,0.0015,0.024804555288507363,PASS
30,0.5,50,0.4,0.6,0.5,10,0.0014613641826948538,0.026304555288507364,0.003,0.023304555288507365,PASS
30,0.5,50,0.4,0.75,0.1,10,0.0014613641826948538,0.032880694110634205,0.0006,0.0322806941106342,PASS
30,0.5,50,0.4,0.75,0.25,10,0.0014613641826948538,0.032880694110634205,0.0015,0.031380694110634204,PASS
30,0.5,50,0.4,0.75,0.5,10,0.0014613641826948538,0.032880694110634205,0.003,0.029880694110634206,PASS
30,0.5,50,0.4,0.9,0.1,10,0.0014613641826948538,0.039456832932761046,0.0006,0.03885683293276104,PASS
30,0.5,50,0.4,0.9,0.25,10,0.0014613641826948538,0.039456832932761046,0.0015,0.037956832932761045,PASS
30,0.5,50,0.4,0.9,0.5,10,0.0014613641826948538,0.039456832932761046,0.003,0.036456832932761044,PASS
30,0.5,100,0.1,0.6,0.1,10,0.0014613641826948538,0.0789136658655221,0.0006,0.0783136658655221,PASS
